35	-1	-1	-1	-1	-1	1826.255	1601.243	1507.119	1472.342	1479.673	1345.581	1326.252	1242.002	1559.902	1724.311	641.343	1537.361	1883.109	1542.066	1579.086	1856.811	1527.571	1444.713	1464.519	1403.494	1454.168	1363.818	1301.497	1435.807	1544.373	1458.953	-1	-1	2129.288	2116.133	2111.444	2113.159	2121.528	2137.887	2137.887	2121.528	2113.159	2111.444	2116.133	2129.288	-1	-1	1458.953	1544.373	1435.807	1301.497	1363.818	1454.168	1403.494	1464.519	1444.713	1527.571	1856.811	1579.086	1542.066	1883.109	1537.361	641.343	1724.311	1559.902	1242.002	1326.252	1345.581	1479.673	1472.342	1507.119	1601.243	1826.255	-1	-1
36	-1	1938.615	1858.429	1884.193	-1	-1	-1	-1	-1	1703.664	1801.601	1571.522	1519.475	1237.282	1354.362	1665.387	-1	-1	-1	-1	1719.272	1535.356	1533.206	1455.597	1295.424	1514.433	1388.444	1571.85	1586.918	1579.673	1939.398	1972.082	1947.46	1946.006	1876.078	1677.883	1676.24	1874.935	1945.088	1945.088	1874.935	1676.24	1677.883	1876.078	1946.006	1947.46	1972.082	1939.398	1579.673	1586.918	1571.85	1388.444	1514.433	1295.424	1455.597	1533.206	1535.356	1719.272	-1	-1	-1	-1	1665.387	1354.362	1237.282	1519.475	1571.522	1801.601	1703.664	-1	-1	-1	-1	-1	1884.193
37	-1	-1	-1	-1	-1	1806.483	1725.729	1624.227	1746.512	1644.407	1469.288	1838.444	1583.491	1869.555	1772.608	1624.303	-1	1546.948	1531.985	1325.12	1269.745	1137.984	1140.29	1398.128	1303.426	1458.775	1460.177	1610.72	1548.295	1578.329	1631.456	1897.851	1721.406	1736.143	1734.425	1715.908	1717.526	1741.007	1748.387	1748.387	1741.007	1717.526	1715.908	1734.425	1736.143	1721.406	1897.851	1631.456	1578.329	1548.295	1610.72	1460.177	1458.775	1303.426	1398.128	1140.29	1137.984	1269.745	1325.12	1531.985	1546.948	-1	1624.303	1772.608	1869.555	1583.491	1838.444	1469.288	1644.407	1746.512	1624.227	1725.729	1806.483	-1	-1
38	-1	-1	1971.1	1915.172	1827.123	1740.285	1742.698	1747.175	1764.339	1602.71	1577.936	1657.869	1469.415	1284.009	1668.793	1560.688	-1	-1	-1	-1	1519.6	1527.223	1611.593	1714.965	1571.338	1580.342	1821.945	1577.397	1489.319	1567.707	1791.333	1883.786	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1883.786	1791.333	1567.707	1489.319	1577.397	1821.945	1580.342	1571.338	1714.965	1611.593	1527.223	1519.6	-1	-1	-1	-1	1560.688	1668.793	1284.009	1469.415	1657.869	1577.936	1602.71	1764.339	1747.175	1742.698	1740.285	1827.123	1915.172
39	-1	1802.857	1747.431	1730.208	1744.928	-1	-1	-1	-1	-1	1719.266	1684.816	1473.269	1431.104	827.552	-1	-1	630.069	1443.297	-1	1750.265	-1	1642.764	1736.318	1704.134	1823.358	1421.024	1249.063	1373.381	1423.309	1720.761	-1	1707.104	1827.008	1830.788	1862.755	-1	1901.613	-1	-1	1901.613	-1	1862.755	1830.788	1827.008	1707.104	-1	1720.761	1423.309	1373.381	1249.063	1421.024	1823.358	1704.134	1736.318	1642.764	-1	1750.265	-1	1443.297	630.069	-1	-1	827.552	1431.104	1473.269	1684.816	1719.266	-1	-1	-1	-1	-1	1744.928	1730.208
40	-1	-1	1967.066	-1	-1	-1	-1	-1	1793.916	1816.169	1721.769	1726.073	1719.575	1493.646	1449.332	650.296	815.059	-1	-1	-1	-1	1300.434	-1	1703.333	1759.224	1673.062	1656.897	1639.46	1746.689	1685.015	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1685.015	1746.689	1639.46	1656.897	1673.062	1759.224	1703.333	-1	1300.434	-1	-1	-1	-1	815.059	650.296	1449.332	1493.646	1719.575	1726.073	1721.769	1816.169	1793.916	-1	-1	-1	-1	-1
41	-1	-1	-1	-1	-1	-1	-1	1784.787	1722.805	1794.983	-1	1157.939	1698.399	-1	1663.481	1463.873	946.812	-1	-1	-1	-1	-1	-1	-1	-1	-1	1697.397	1579.781	1754.583	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1754.583	1579.781	1697.397	-1	-1	-1	-1	-1	-1	-1	-1	-1	946.812	1463.873	1663.481	-1	1698.399	1157.939	-1	1794.983	1722.805	1784.787	-1	-1	-1	-1
42	-1	-1	2003.503	-1	-1	-1	-1	1685.159	1552.663	1346.636	-1	1484.498	1241.681	-1	1661.44	-1	-1	-1	1495.531	1295.263	1434.26	1465.11	-1	1490.036	-1	1815.33	1908.183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1908.183	1815.33	-1	1490.036	-1	1465.11	1434.26	1295.263	1495.531	-1	-1	-1	1661.44	-1	1241.681	1484.498	-1	1346.636	1552.663	1685.159	-1	-1	-1	-1
43	-1	-1	1949.196	1915.657	-1	-1	-1	1464.662	1548.642	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1765.339	-1	-1	1755.427	-1	-1	1755.427	-1	-1	1765.339	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1548.642	1464.662	-1	-1	-1	1915.657
44	-1	1735.233	1769.612	1814.098	-1	-1	-1	-1	-1	-1	-1	1575.143	1824.975	1713.69	1580.813	-1	-1	1315.946	1627.588	1590.89	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1590.89	1627.588	1315.946	-1	-1	1580.813	1713.69	1824.975	1575.143	-1	-1	-1	-1	-1	-1	-1	1814.098
45	-1	1617.608	1607.627	1620.387	1695.422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1678.447	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1678.447	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1695.422	1620.387
