31	0.18801	-0.03068	0.01399	0.04668	0.10119	0.16065	0.22196	0.22387	0.20429	0.49428	0.39984	0.43095	0.52242	0.74244	0.70047	0.8371	1.05851	1.58158	2.36367	2.93469	3.70179	5.06615	5.66469	6.63196	7.6628	8.38891	9.17792	9.75011	10.99837	12.069	13.27346	14.15863	15.45441	16.04706	16.53039	16.8671	16.94117	16.75264	16.41747	16.41747	16.75264	16.94117	16.8671	16.53039	16.04706	15.45441	14.15863	13.27346	12.069	10.99837	9.75011	9.17792	8.38891	7.6628	6.63196	5.66469	5.06615	3.70179	2.93469	2.36367	1.58158	1.05851	0.8371	0.70047	0.74244	0.52242	0.43095	0.39984	0.49428	0.20429	0.22387	0.22196	0.16065	0.10119	0.04668	0.01399	-0.03068
32	0.12468	-0.01221	0.01237	0.03076	0.0654	0.10712	0.15513	0.14965	0.21502	0.44488	0.36155	0.43404	0.66169	0.45265	0.57733	0.65732	0.69842	1.39725	1.86232	2.36936	3.12184	3.91897	4.65025	5.22657	6.46659	6.9956	7.7022	8.8311	9.79679	11.19793	12.21859	13.18504	13.96823	14.41802	14.80511	15.13149	15.18772	14.97377	14.69912	14.69912	14.97377	15.18772	15.13149	14.80511	14.41802	13.96823	13.18504	12.21859	11.19793	9.79679	8.8311	7.7022	6.9956	6.46659	5.22657	4.65025	3.91897	3.12184	2.36936	1.86232	1.39725	0.69842	0.65732	0.57733	0.45265	0.66169	0.43404	0.36155	0.44488	0.21502	0.14965	0.15513	0.10712	0.0654	0.03076	0.01237	-0.01221
33	0.4464	-0.17496	-0.17096	-0.09922	0.01943	0.13531	0.243	0.22862	0.22468	0.44761	0.31757	0.19812	0.25629	0.3832	0.28857	0.59267	0.95433	1.16903	1.70483	2.07447	2.81364	3.62049	4.06013	4.3982	4.87351	5.67046	6.67211	7.28893	8.24289	9.05503	9.96423	11.43727	12.5744	13.04366	13.39533	13.53716	13.59582	13.57131	13.33694	13.33694	13.57131	13.59582	13.53716	13.39533	13.04366	12.5744	11.43727	9.96423	9.05503	8.24289	7.28893	6.67211	5.67046	4.87351	4.3982	4.06013	3.62049	2.81364	2.07447	1.70483	1.16903	0.95433	0.59267	0.28857	0.3832	0.25629	0.19812	0.31757	0.44761	0.22468	0.22862	0.243	0.13531	0.01943	-0.09922	-0.17096	-0.17496
34	0.2381	-0.0393	-0.03111	-0.04031	-0.0224	0.00819	0.05194	-0.00477	0.34164	0.25707	0.2314	0.46892	0.22756	0.44657	0.32205	0.51962	0.58914	1.07011	1.29204	1.76023	2.33017	2.60572	3.06634	3.50431	3.56801	4.74531	5.14782	6.18724	6.7459	7.93748	8.58206	9.84922	10.63645	10.98136	11.24653	11.36812	11.41124	11.37587	11.19694	11.19694	11.37587	11.41124	11.36812	11.24653	10.98136	10.63645	9.84922	8.58206	7.93748	6.7459	6.18724	5.14782	4.74531	3.56801	3.50431	3.06634	2.60572	2.33017	1.76023	1.29204	1.07011	0.58914	0.51962	0.32205	0.44657	0.22756	0.46892	0.2314	0.25707	0.34164	-0.00477	0.05194	0.00819	-0.0224	-0.04031	-0.03111	-0.0393
35	-0.26921	-0.03097	-0.02897	0	0.10545	0.22799	0.33476	0.27134	0.10681	0.18204	0.12286	0.12614	0.33755	0.39276	0.19781	0.25882	0.45121	0.76224	0.87486	1.20706	1.53063	2.14538	2.4599	2.92109	3.54402	4.17939	4.48864	5.19244	5.66419	6.21013	6.73339	7.7142	8.10701	8.40006	8.64142	8.83542	8.87206	8.75132	8.58323	8.58323	8.75132	8.87206	8.83542	8.64142	8.40006	8.10701	7.7142	6.73339	6.21013	5.66419	5.19244	4.48864	4.17939	3.54402	2.92109	2.4599	2.14538	1.53063	1.20706	0.87486	0.76224	0.45121	0.25882	0.19781	0.39276	0.33755	0.12614	0.12286	0.18204	0.10681	0.27134	0.33476	0.22799	0.10545	0	-0.02897	-0.03097
36	-0.28775	0.04223	0.07955	0.14874	0.19756	0.23854	0.26925	0.3059	0.18936	0.32377	0.40501	0.43866	0.17498	0.06109	0.17527	0.01264	0.07518	0.37121	0.5818	0.9588	1.28487	2.14757	2.19912	2.36208	2.19861	2.95054	3.41639	3.72608	4.12323	4.82472	4.93076	5.99401	6.21876	6.36512	6.57495	6.82502	6.84331	6.62983	6.45658	6.45658	6.62983	6.84331	6.82502	6.57495	6.36512	6.21876	5.99401	4.93076	4.82472	4.12323	3.72608	3.41639	2.95054	2.19861	2.36208	2.19912	2.14757	1.28487	0.9588	0.5818	0.37121	0.07518	0.01264	0.17527	0.06109	0.17498	0.43866	0.40501	0.32377	0.18936	0.3059	0.26925	0.23854	0.19756	0.14874	0.07955	0.04223
37	0.40999	0.11548	0.1206	0.08613	0.06882	0.05485	0.04674	0.05533	0.01151	0.14233	-0.00729	-0.00137	0.10698	0.1965	0.08581	-0.07067	-0.04941	0.11982	0.33312	0.63997	0.99769	1.28545	1.46716	1.93473	2.21905	2.45585	2.62251	3.07066	3.31633	3.48026	3.93957	5.46971	5.48038	5.70873	5.80305	5.78196	5.81051	5.88868	5.85145	5.85145	5.88868	5.81051	5.78196	5.80305	5.70873	5.48038	5.46971	3.93957	3.48026	3.31633	3.07066	2.62251	2.45585	2.21905	1.93473	1.46716	1.28545	0.99769	0.63997	0.33312	0.11982	-0.04941	-0.07067	0.08581	0.1965	0.10698	-0.00137	-0.00729	0.14233	0.01151	0.05533	0.04674	0.05485	0.06882	0.08613	0.1206	0.11548
38	0.40029	-0.07512	-0.06165	0.00643	0.08178	0.15877	0.22163	0.12726	0.23396	0.28432	-0.00519	0.19518	-0.09758	-0.20916	-0.25948	-0.25547	-0.29683	-0.03209	0.13702	0.42011	0.87608	1.10468	1.1727	1.58598	1.53856	2.10999	2.29762	2.70079	2.5367	2.94652	3.03019	3.36589	3.43093	3.30971	3.37079	3.53575	3.5206	3.32533	3.23394	3.23394	3.32533	3.5206	3.53575	3.37079	3.30971	3.43093	3.36589	3.03019	2.94652	2.5367	2.70079	2.29762	2.10999	1.53856	1.58598	1.1727	1.10468	0.87608	0.42011	0.13702	-0.03209	-0.29683	-0.25547	-0.25948	-0.20916	-0.09758	0.19518	-0.00519	0.28432	0.23396	0.12726	0.22163	0.15877	0.08178	0.00643	-0.06165	-0.07512
39	0.31732	0.04399	0.05543	0.0401	0.04706	0.06257	0.08806	0.11893	0.23645	0.31338	0.29873	0.05901	-0.00113	-0.14966	-0.22167	-0.43513	-0.41748	-0.14843	-0.10688	0.36032	0.62462	0.86676	0.89075	0.96964	1.21366	1.0549	1.42869	1.54468	1.89461	2.24875	1.97974	2.93778	2.70761	2.75299	2.78852	2.84105	2.84672	2.80554	2.78135	2.78135	2.80554	2.84672	2.84105	2.78852	2.75299	2.70761	2.93778	1.97974	2.24875	1.89461	1.54468	1.42869	1.0549	1.21366	0.96964	0.89075	0.86676	0.62462	0.36032	-0.10688	-0.14843	-0.41748	-0.43513	-0.22167	-0.14966	-0.00113	0.05901	0.29873	0.31338	0.23645	0.11893	0.08806	0.06257	0.04706	0.0401	0.05543	0.04399
40	-0.07348	-0.07669	-0.05226	-0.00376	0.04506	0.09338	0.13578	0.15071	0.06182	0.21106	0.04076	-0.00254	0.02968	-0.05654	-0.19181	-0.17522	-0.10819	0.12823	0.07758	0.4383	0.41196	0.70314	0.51799	0.57639	0.82058	0.86239	0.99429	1.14784	0.97336	1.39792	1.3073	1.81478	1.57638	1.63049	1.70783	1.86014	1.8669	1.72812	1.6643	1.6643	1.72812	1.8669	1.86014	1.70783	1.63049	1.57638	1.81478	1.3073	1.39792	0.97336	1.14784	0.99429	0.86239	0.82058	0.57639	0.51799	0.70314	0.41196	0.4383	0.07758	0.12823	-0.10819	-0.17522	-0.19181	-0.05654	0.02968	-0.00254	0.04076	0.21106	0.06182	0.15071	0.13578	0.09338	0.04506	-0.00376	-0.05226	-0.07669
41	0.17234	0	0	0	0	-0.01951	0.07257	0.05184	0.25401	0.18785	0.21025	0.17459	0.00565	0.09639	-0.09472	-0.31174	-0.20119	0.14466	0.08322	0.30847	0.49537	0.40277	0.63207	0.40337	0.39841	0.51306	0.44496	0.53099	0.9136	1.12478	1.00327	1.0509	1.21801	1.18151	1.23066	1.3171	1.31254	1.21697	1.15869	1.15869	1.21697	1.31254	1.3171	1.23066	1.18151	1.21801	1.0509	1.00327	1.12478	0.9136	0.53099	0.44496	0.51306	0.39841	0.40337	0.63207	0.40277	0.49537	0.30847	0.08322	0.14466	-0.20119	-0.31174	-0.09472	0.09639	0.00565	0.17459	0.21025	0.18785	0.25401	0.05184	0.07257	-0.01951	0	0	0	0
42	-0.13814	0	0	0	0.00336	0.09403	0.13941	0.21052	0.18304	0.20157	0.15136	0.25118	0.15518	-0.00599	-0.17371	-0.27953	-0.36547	-0.32497	-0.16076	0.14634	0.15462	0.45179	0.47808	0.5332	0.34063	0.3965	0.04071	0.07675	0.08087	0.68198	0.50511	1.02643	0.84452	1.01862	1.12416	1.25832	1.28008	1.18945	1.12743	1.12743	1.18945	1.28008	1.25832	1.12416	1.01862	0.84452	1.02643	0.50511	0.68198	0.08087	0.07675	0.04071	0.3965	0.34063	0.5332	0.47808	0.45179	0.15462	0.14634	-0.16076	-0.32497	-0.36547	-0.27953	-0.17371	-0.00599	0.15518	0.25118	0.15136	0.20157	0.18304	0.21052	0.13941	0.09403	0.00336	0	0	0
43	0.04634	0.05676	0.05461	0.04743	0.03746	0.02651	0.01587	-0.03803	-0.00378	0.01217	0	0	0	0	-0.11498	-0.09645	-0.07139	-0.07368	-0.0725	-0.03672	0.14165	0.23966	0.07703	0.23404	0	-0.01089	-0.01705	0.20612	0.09073	0.31446	0.51051	0.97196	0.84939	0.93486	0.99897	1.08618	1.09687	1.03102	0.98828	0.98828	1.03102	1.09687	1.08618	0.99897	0.93486	0.84939	0.97196	0.51051	0.31446	0.09073	0.20612	-0.01705	-0.01089	0	0.23404	0.07703	0.23966	0.14165	-0.03672	-0.0725	-0.07368	-0.07139	-0.09645	-0.11498	0	0	0	0	0.01217	-0.00378	-0.03803	0.01587	0.02651	0.03746	0.04743	0.05461	0.05676
44	-0.67192	0	0	0	0.03834	0.09923	0.13151	0.13561	0.09843	0.10535	0.02258	0.04914	-0.00841	-0.04836	-0.20606	-0.15384	-0.10368	-0.09118	0	0.05202	0	0.16962	0.04631	0.17212	0.19646	0.24831	-0.10167	0.10353	0.17239	0.2172	0.12868	0.25644	0.12091	0.17583	0.17591	0.168	0.17487	0.19651	0.21016	0.21016	0.19651	0.17487	0.168	0.17591	0.17583	0.12091	0.25644	0.12868	0.2172	0.17239	0.10353	-0.10167	0.24831	0.19646	0.17212	0.04631	0.16962	0	0.05202	0	-0.09118	-0.10368	-0.15384	-0.20606	-0.04836	-0.00841	0.04914	0.02258	0.10535	0.09843	0.13561	0.13151	0.09923	0.03834	0	0	0
45	0.09312	-0.05634	-0.07712	-0.06653	-0.04966	-0.0211	0.01282	0.04111	0.02843	0.0467	0.01846	-0.01955	0.00739	-0.00254	-0.00935	-0.05106	-0.03061	0.02192	0.00449	0.02721	-0.04371	-0.05519	-0.03946	-0.0117	0	0	0	0	0	0	0	0.00972	0	0	0	0.04269	0.04269	0	0	0	0	0.04269	0.04269	0	0	0	0.00972	0	0	0	0	0	0	0	-0.0117	-0.03946	-0.05519	-0.04371	0.02721	0.00449	0.02192	-0.03061	-0.05106	-0.00935	-0.00254	0.00739	-0.01955	0.01846	0.0467	0.02843	0.04111	0.01282	-0.0211	-0.04966	-0.06653	-0.07712	-0.05634
