lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
23	-4.92656	0	0	0	0	-0.75826	-5.47866	-4.06131	-2.98113	-2.83608	-0.8467	-2.12683	-0.36084	-0.66117	0	0	-2.71242	-0.24698	1.44874	1.89815	1.07599	1.73917	0.21169	0.46756	-2.34934	-6.02089	-2.52167	-5.60483	-2.79213	0.02289	6.90624	2.22682	8.90341	4.41585	3.75711	3.72586	3.16491	2.07427	1.61112	1.61112	2.07427	3.16491	3.72586	3.75711	4.41585	8.90341	2.22682	6.90624	0.02289	-2.79213	-5.60483	-2.52167	-6.02089	-2.34934	0.46756	0.21169	1.73917	1.07599	1.89815	1.44874	-0.24698	-2.71242	0	0	-0.66117	-0.36084	-2.12683	-0.8467	-2.83608	-2.98113	-4.06131	-5.47866	-0.75826	0	0	0	0
24	-2.72433	0	0	0	0	-0.33488	-2.96637	-2.38233	-1.93684	-1.42386	-1.03181	-0.51909	0.43902	0	0	0	1.15399	1.48806	1.4431	1.88616	2.11476	1.1417	0.74457	-3.01239	-3.06309	-2.85528	1.48196	2.48767	0.90729	-7.04468	-6.50038	-1.13205	-3.53729	-5.8125	-5.1252	-2.33439	-2.61879	-5.9784	-7.2345	-7.2345	-5.9784	-2.61879	-2.33439	-5.1252	-5.8125	-3.53729	-1.13205	-6.50038	-7.04468	0.90729	2.48767	1.48196	-2.85528	-3.06309	-3.01239	0.74457	1.1417	2.11476	1.88616	1.4431	1.48806	1.15399	0	0	0	0.43902	-0.51909	-1.03181	-1.42386	-1.93684	-2.38233	-2.96637	-0.33488	0	0	0	0
25	-4.39741	0	0	0	0	-0.66712	-4.87237	-3.37318	-1.57778	-2.0867	-2.59341	-5.2339	-4.42092	-2.23991	0	0	-1.51678	1.48113	1.11383	0.74506	1.08521	1.23736	0	0	0	1.65533	0.97467	-0.67174	1.76085	-0.39641	5.45164	-0.95734	4.71024	0.65566	0.07826	0.29601	-0.21081	-1.4422	-1.87845	-1.87845	-1.4422	-0.21081	0.29601	0.07826	0.65566	4.71024	-0.95734	5.45164	-0.39641	1.76085	-0.67174	0.97467	1.65533	0	0	0	1.23736	1.08521	0.74506	1.11383	1.48113	-1.51678	0	0	-2.23991	-4.42092	-5.2339	-2.59341	-2.0867	-1.57778	-3.37318	-4.87237	-0.66712	0	0	0	0
26	-5.73	0	0	0	0	-0.5241	-6.16642	-4.81089	-3.49628	-3.37181	-3.40117	-4.25134	-2.22547	0	0	0	0.34836	0.70975	2.12493	2.26327	1.85121	1.05239	0.35984	0	0.21736	0.25581	-0.57237	0.38276	0.45079	-0.75233	4.52412	5.29431	7.59958	7.84326	8.21511	8.41796	8.44842	8.30649	7.99555	7.99555	8.30649	8.44842	8.41796	8.21511	7.84326	7.59958	5.29431	4.52412	-0.75233	0.45079	0.38276	-0.57237	0.25581	0.21736	0	0.35984	1.05239	1.85121	2.26327	2.12493	0.70975	0.34836	0	0	0	-2.22547	-4.25134	-3.40117	-3.37181	-3.49628	-4.81089	-6.16642	-0.5241	0	0	0	0
27	-4.42742	0	0	0	0	-0.89513	-5.13256	-4.06467	-3.18596	-1.67566	-0.92724	-1.92811	-3.82837	-1.50712	0	0	-2.64711	1.81418	2.45323	2.7563	2.08978	1.86616	0.99605	0	0	0	0	0	0	-1.74993	-1.85257	-0.83808	2.93968	1.55642	1.74018	2.1159	1.94299	1.22146	0.69188	0.69188	1.22146	1.94299	2.1159	1.74018	1.55642	2.93968	-0.83808	-1.85257	-1.74993	0	0	0	0	0	0	0.99605	1.86616	2.08978	2.7563	2.45323	1.81418	-2.64711	0	0	-1.50712	-3.82837	-1.92811	-0.92724	-1.67566	-3.18596	-4.06467	-5.13256	-0.89513	0	0	0	0
28	-2.64886	0	0	0	0	-0.39154	-2.89684	-2.21488	-1.90546	-0.90592	0.53634	-0.60707	0.78655	0.34843	0	0	0	0.76882	0.25913	0	0.04438	0.63922	0	0	-0.48592	-3.50494	-0.97953	-2.14532	-5.28807	-1.30827	-0.69066	-1.89267	0.59952	-0.0776	0.72801	2.33678	2.25215	0.4741	-0.50079	-0.50079	0.4741	2.25215	2.33678	0.72801	-0.0776	0.59952	-1.89267	-0.69066	-1.30827	-5.28807	-2.14532	-0.97953	-3.50494	-0.48592	0	0	0.63922	0.04438	0	0.25913	0.76882	0	0	0	0.34843	0.78655	-0.60707	0.53634	-0.90592	-1.90546	-2.21488	-2.89684	-0.39154	0	0	0	0
29	-5.37385	0	0	0	0	-0.13998	-5.41777	-3.4588	-3.93002	-3.38057	-1.63	-1.13686	0.28298	0.96964	0	0	0	0.75836	0.34984	2.53422	1.29808	2.8014	1.92411	1.54861	0.49643	-0.97189	0	0	-0.44033	-3.57559	-0.19052	-1.53175	4.72073	5.11863	4.6221	5.25604	5.30578	4.77132	5.36732	5.36732	4.77132	5.30578	5.25604	4.6221	5.11863	4.72073	-1.53175	-0.19052	-3.57559	-0.44033	0	0	-0.97189	0.49643	1.54861	1.92411	2.8014	1.29808	2.53422	0.34984	0.75836	0	0	0	0.96964	0.28298	-1.13686	-1.63	-3.38057	-3.93002	-3.4588	-5.41777	-0.13998	0	0	0	0
30	-6.49902	0	0	0	0	0.06464	-6.54923	-5.86501	-4.5658	-4.96806	-3.57091	-1.12469	0.61378	0.63231	0	0	0.68281	0.82938	1.59043	1.06339	2.22437	1.85424	1.29537	0.54821	0	0	0	0	0	-0.91218	-5.14624	-0.55126	3.24005	-0.10853	-0.21658	0.44448	0.02591	-1.4723	-2.20139	-2.20139	-1.4723	0.02591	0.44448	-0.21658	-0.10853	3.24005	-0.55126	-5.14624	-0.91218	0	0	0	0	0	0.54821	1.29537	1.85424	2.22437	1.06339	1.59043	0.82938	0.68281	0	0	0.63231	0.61378	-1.12469	-3.57091	-4.96806	-4.5658	-5.86501	-6.54923	0.06464	0	0	0	0
31	-3.33027	0	0	0	0	-0.22653	-3.43723	-2.81941	-2.37069	1.16702	-2.00489	-0.55013	0.0236	1.60039	0.08641	0	1.5092	0.76748	1.02367	0.70357	0.70239	0.38425	0	-0.96371	-3.04422	-2.47513	-4.29729	-2.80006	0	0	0.00205	2.52434	0.27532	-1.38694	-1.78638	-1.25795	-1.46573	-2.40973	-2.42585	-2.42585	-2.40973	-1.46573	-1.25795	-1.78638	-1.38694	0.27532	2.52434	0.00205	0	0	-2.80006	-4.29729	-2.47513	-3.04422	-0.96371	0	0.38425	0.70239	0.70357	1.02367	0.76748	1.5092	0	0.08641	1.60039	0.0236	-0.55013	-2.00489	1.16702	-2.37069	-2.81941	-3.43723	-0.22653	0	0	0	0
32	-2.79692	0	0	0	0	-0.12817	-2.81508	-2.18666	-1.27673	-0.65694	-1.41482	1.4428	0.55796	0.61239	0	0	0	-0.87203	0	0	0	0	-0.67399	-0.72615	-1.67986	-1.05596	-3.76941	0.07197	-0.15913	1.332	0.87084	1.7385	1.09742	1.52864	1.15673	1.44207	1.49597	1.31844	1.79815	1.79815	1.31844	1.49597	1.44207	1.15673	1.52864	1.09742	1.7385	0.87084	1.332	-0.15913	0.07197	-3.76941	-1.05596	-1.67986	-0.72615	-0.67399	0	0	0	0	-0.87203	0	0	0	0.61239	0.55796	1.4428	-1.41482	-0.65694	-1.27673	-2.18666	-2.81508	-0.12817	0	0	0	0
