31	2.52065	-1.01288	-0.91581	-0.3813	0.37729	0.79892	0.75526	0	0.3756	0.39298	0	-0.73527	-0.87223	-5.98171	-3.79148	-7.54785	-4.92002	-2.73245	0.98211	4.56628	2.98264	7.85997	7.18012	7.4213	8.21625	6.81525	9.54946	8.09836	8.43317	14.54715	15.53487	18.73459	18.23726	19.98194	20.7833	21.38541	21.60349	21.43756	21.07237	21.07237	21.43756	21.60349	21.38541	20.7833	19.98194	18.23726	18.73459	15.53487	14.54715	8.43317	8.09836	9.54946	6.81525	8.21625	7.4213	7.18012	7.85997	2.98264	4.56628	0.98211	-2.73245	-4.92002	-7.54785	-3.79148	-5.98171	-0.87223	-0.73527	0	0.39298	0.3756	0	0.75526	0.79892	0.37729	-0.3813	-0.91581	-1.01288
32	4.59998	-3.57114	-2.78208	-2.38059	-1.28739	0	0	0	0	0.60707	0.057	0	0	0	0.24896	-0.60653	1.42638	-0.23927	1.28676	1.19497	2.99719	0.34556	-0.03573	4.70658	0.10341	4.00968	5.21381	9.23645	9.80048	12.13322	11.76553	16.30761	13.93163	14.82542	15.26869	15.9383	16.05003	15.60386	15.38404	15.38404	15.60386	16.05003	15.9383	15.26869	14.82542	13.93163	16.30761	11.76553	12.13322	9.80048	9.23645	5.21381	4.00968	0.10341	4.70658	-0.03573	0.34556	2.99719	1.19497	1.28676	-0.23927	1.42638	-0.60653	0.24896	0	0	0	0.057	0.60707	0	0	0	0	-1.28739	-2.38059	-2.78208	-3.57114
33	2.00783	-3.31353	-2.60539	-2.05861	-1.0514	-0.02666	0.24857	0	0	0.70991	-1.19472	-1.33017	-2.71356	-1.60661	-1.27801	1.85891	2.12713	2.78007	3.34744	2.8428	2.25336	-0.70766	-2.55719	0.33732	-1.48705	1.74422	5.03992	6.68155	4.88897	9.71614	9.21588	12.75742	11.66258	13.16307	14.1382	15.34357	15.53113	14.70088	14.10087	14.10087	14.70088	15.53113	15.34357	14.1382	13.16307	11.66258	12.75742	9.21588	9.71614	4.88897	6.68155	5.03992	1.74422	-1.48705	0.33732	-2.55719	-0.70766	2.25336	2.8428	3.34744	2.78007	2.12713	1.85891	-1.27801	-1.60661	-2.71356	-1.33017	-1.19472	0.70991	0	0	0.24857	-0.02666	-1.0514	-2.05861	-2.60539	-3.31353
34	0.02869	-7.2114	-5.1966	-2.9527	-0.12037	1.55142	1.82087	1.28603	1.1708	1.48883	0.84035	-0.40618	-2.84932	-2.78234	-3.64614	-0.43949	-2.68433	-1.88817	-3.64566	-0.84638	-4.30374	-3.29356	-0.68341	2.7703	0.68146	4.41844	3.41002	5.21349	6.88018	7.03923	8.3462	10.8396	8.24293	8.00745	7.85161	8.09824	8.06881	7.7633	7.86027	7.86027	7.7633	8.06881	8.09824	7.85161	8.00745	8.24293	10.8396	8.3462	7.03923	6.88018	5.21349	3.41002	4.41844	0.68146	2.7703	-0.68341	-3.29356	-4.30374	-0.84638	-3.64566	-1.88817	-2.68433	-0.43949	-3.64614	-2.78234	-2.84932	-0.40618	0.84035	1.48883	1.1708	1.28603	1.82087	1.55142	-0.12037	-2.9527	-5.1966	-7.2114
35	1.74766	0.34409	0.55066	0.56934	0.69563	0.76994	0.80976	0.75468	0.23828	-0.30319	-0.64016	-1.44152	-0.73378	-1.09321	-0.81231	0	0	0	-2.30976	-3.21485	-5.3347	-2.0111	-2.24526	-0.58418	1.63703	2.45743	2.7429	3.07563	1.5199	5.41728	3.88023	7.89506	7.55896	8.54307	7.90907	8.21597	8.33898	8.27811	9.15814	9.15814	8.27811	8.33898	8.21597	7.90907	8.54307	7.55896	7.89506	3.88023	5.41728	1.5199	3.07563	2.7429	2.45743	1.63703	-0.58418	-2.24526	-2.0111	-5.3347	-3.21485	-2.30976	0	0	0	-0.81231	-1.09321	-0.73378	-1.44152	-0.64016	-0.30319	0.23828	0.75468	0.80976	0.76994	0.69563	0.56934	0.55066	0.34409
36	2.56501	-5.29544	-5.37855	-4.40832	-2.67385	-0.71322	0.05734	0	0.04419	2.00624	1.10643	0.769	0	0.32079	0	0	0	0	0	-0.15913	-1.25349	-1.93814	-2.99908	-2.99991	-2.29728	2.55413	0.21727	2.03668	2.49732	4.04608	4.8218	5.08817	4.19845	4.84969	5.15883	5.6021	5.68351	5.40305	5.25671	5.25671	5.40305	5.68351	5.6021	5.15883	4.84969	4.19845	5.08817	4.8218	4.04608	2.49732	2.03668	0.21727	2.55413	-2.29728	-2.99991	-2.99908	-1.93814	-1.25349	-0.15913	0	0	0	0	0	0.32079	0	0.769	1.10643	2.00624	0.04419	0	0.05734	-0.71322	-2.67385	-4.40832	-5.37855	-5.29544
37	4.84337	-2.01363	-1.99113	-1.93912	-1.47123	-0.95522	-0.45082	0	-0.49038	0	-0.47666	0.49411	-1.35853	0.52469	-1.26613	0	-0.25849	-0.72461	-2.26359	-0.34608	-1.63733	-1.41803	-2.95384	-0.90382	0.35776	1.79132	0	2.13991	1.28435	2.23967	5.44272	4.347	3.40844	3.69017	3.54963	3.31625	3.35146	3.65528	3.86625	3.86625	3.65528	3.35146	3.31625	3.54963	3.69017	3.40844	4.347	5.44272	2.23967	1.28435	2.13991	0	1.79132	0.35776	-0.90382	-2.95384	-1.41803	-1.63733	-0.34608	-2.26359	-0.72461	-0.25849	0	-1.26613	0.52469	-1.35853	0.49411	-0.47666	0	-0.49038	0	-0.45082	-0.95522	-1.47123	-1.93912	-1.99113	-2.01363
38	-1.16577	-1.80893	-1.09453	-0.2501	0.67272	0.88552	0.74535	0	0	0	0.58943	0.05706	0	-1.98922	-2.24718	-4.35384	-1.43664	-3.74707	-0.23858	-0.7771	-1.16748	0.17865	0.37348	-1.36038	0	0	0	0.47416	1.10606	2.94687	4.74888	3.31909	2.56991	2.02639	1.84583	2.03796	1.97002	1.64201	1.6867	1.6867	1.64201	1.97002	2.03796	1.84583	2.02639	2.56991	3.31909	4.74888	2.94687	1.10606	0.47416	0	0	0	-1.36038	0.37348	0.17865	-1.16748	-0.7771	-0.23858	-3.74707	-1.43664	-4.35384	-2.24718	-1.98922	0	0.05706	0.58943	0	0	0	0.74535	0.88552	0.67272	-0.2501	-1.09453	-1.80893
39	-5.31736	1.85987	1.36991	1.37476	0.8355	0.23285	-0.35792	-1.53941	-0.07803	0	0	0	0	-0.93955	-3.32686	-3.06189	0	-3.07137	-4.2137	-2.73698	-2.10744	-3.01437	-1.90022	0	-1.23843	-4.02905	0	0	0.93071	3.14819	3.11251	1.32365	1.77149	0.75921	0.63268	0.50614	0.37961	0.25307	0.12654	0.12654	0.25307	0.37961	0.50614	0.63268	0.75921	1.77149	1.32365	3.11251	3.14819	0.93071	0	0	-4.02905	-1.23843	0	-1.90022	-3.01437	-2.10744	-2.73698	-4.2137	-3.07137	0	-3.06189	-3.32686	-0.93955	0	0	0	0	-0.07803	-1.53941	-0.35792	0.23285	0.8355	1.37476	1.36991	1.85987
40	-3.2985	-6.27394	-5.21456	-3.74997	-1.85759	0.04651	0.30769	0.30711	0	0.47278	0.09001	0	0	0	0	0	0	0	0.14756	0.48159	-5.39887	-4.69028	-4.27815	-1.13342	-2.00791	-1.14241	0	0	0	0.39129	0.83767	1.21792	0.31579	0.20491	0.22397	0.49361	0.47975	0.18239	0.1356	0.1356	0.18239	0.47975	0.49361	0.22397	0.20491	0.31579	1.21792	0.83767	0.39129	0	0	0	-1.14241	-2.00791	-1.13342	-4.27815	-4.69028	-5.39887	0.48159	0.14756	0	0	0	0	0	0	0	0.09001	0.47278	0	0.30711	0.30769	0.04651	-1.85759	-3.74997	-5.21456	-6.27394
41	-11.50855	0.26024	0.01277	0.38814	0.2392	0.13856	0.10752	0.10321	0.25031	0.85286	0.82464	0.35654	0	0	0	-1.49477	-0.56233	-2.54699	-1.38538	0.33463	-0.50055	-5.69352	-5.49987	-3.37271	-3.24556	-6.66116	-5.12676	-1.54179	0.31704	2.44292	1.86709	1.26572	0.91567	0.39243	0.32703	0.26162	0.19622	0.13081	0.06541	0.06541	0.13081	0.19622	0.26162	0.32703	0.39243	0.91567	1.26572	1.86709	2.44292	0.31704	-1.54179	-5.12676	-6.66116	-3.24556	-3.37271	-5.49987	-5.69352	-0.50055	0.33463	-1.38538	-2.54699	-0.56233	-1.49477	0	0	0	0.35654	0.82464	0.85286	0.25031	0.10321	0.10752	0.13856	0.2392	0.38814	0.01277	0.26024
42	0.39278	-5.28923	-4.32075	-3.318	-1.74009	-0.02262	0	0	0	0	0	0	0	0	-1.17927	-0.76346	0	-3.81241	-5.63112	-3.33263	-5.07919	-6.08272	-2.48933	-2.78676	0	-1.49539	-2.37857	1.73437	0.05014	2.25172	2.53192	1.90315	0.4798	0.20563	0.17136	0.13708	0.10281	0.06854	0.03427	0.03427	0.06854	0.10281	0.13708	0.17136	0.20563	0.4798	1.90315	2.53192	2.25172	0.05014	1.73437	-2.37857	-1.49539	0	-2.78676	-2.48933	-6.08272	-5.07919	-3.33263	-5.63112	-3.81241	0	-0.76346	-1.17927	0	0	0	0	0	0	0	0	-0.02262	-1.74009	-3.318	-4.32075	-5.28923
43	-0.84493	-1.76668	-1.86453	-1.82494	-1.59823	-1.12932	-0.52787	0	0	0.47885	0.19225	0.53199	0.23809	-0.36177	-0.4826	-0.49975	-1.343	0	-1.23093	-0.98554	-5.21738	-3.71417	-4.16228	-2.59301	-0.40744	-0.61569	0	0	0	0	0.66145	1.2445	0.82552	1.00587	0.82728	0.48039	0.50294	0.89492	1.11859	1.11859	0.89492	0.50294	0.48039	0.82728	1.00587	0.82552	1.2445	0.66145	0	0	0	0	-0.61569	-0.40744	-2.59301	-4.16228	-3.71417	-5.21738	-0.98554	-1.23093	0	-1.343	-0.49975	-0.4826	-0.36177	0.23809	0.53199	0.19225	0.47885	0	0	-0.52787	-1.12932	-1.59823	-1.82494	-1.86453	-1.76668
44	-6.1561	-3.4308	-2.92362	-1.4629	-0.16482	0.38332	0.56013	0.32592	0.59807	0.4447	0	0.10023	0	0	0	0	-0.79263	-2.32552	-2.01906	-0.35776	-0.2149	0.74865	0.28371	0.58569	0	0.01869	0	0	0.27324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27324	0	0	0.01869	0	0.58569	0.28371	0.74865	-0.2149	-0.35776	-2.01906	-2.32552	-0.79263	0	0	0	0	0.10023	0	0.4447	0.59807	0.32592	0.56013	0.38332	-0.16482	-1.4629	-2.92362	-3.4308
45	0.71407	-1.1247	-1.31829	-1.21864	-0.95107	-0.61943	-0.28202	0.11655	-0.30734	0.51715	-0.47339	-0.53114	-1.59383	-0.98296	-0.25069	0	0	-0.97791	0	0	0.23683	0.32553	0.24347	0.03583	-2.03612	-1.77507	-1.0666	-1.82218	-2.17749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.17749	-1.82218	-1.0666	-1.77507	-2.03612	0.03583	0.24347	0.32553	0.23683	0	0	-0.97791	0	0	-0.25069	-0.98296	-1.59383	-0.53114	-0.47339	0.51715	-0.30734	0.11655	-0.28202	-0.61943	-0.95107	-1.21864	-1.31829	-1.1247
