lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
23	1.25713	0	-0.26474	-0.82111	-1.10129	-1.03413	-0.15261	0.4804	0.63954	1.74635	1.54702	-0.1382	-0.82441	-0.85485	-2.51818	-1.47492	-0.5755	2.75978	2.12921	4.00613	5.0367	7.28783	3.45275	2.85143	4.07057	7.82655	7.96127	4.54095	5.2982	7.8743	6.66899	8.68805	8.8296	9.91899	9.34595	7.80998	7.94615	9.75447	10.59986	10.59986	9.75447	7.94615	7.80998	9.34595	9.91899	8.8296	8.68805	6.66899	7.8743	5.2982	4.54095	7.96127	7.82655	4.07057	2.85143	3.45275	7.28783	5.0367	4.00613	2.12921	2.75978	-0.5755	-1.47492	-2.51818	-0.85485	-0.82441	-0.1382	1.54702	1.74635	0.63954	0.4804	-0.15261	-1.03413	-1.10129	-0.82111	-0.26474	0
24	1.39681	-0.01755	-0.30841	0.27016	0.62186	0.98354	1.23609	1.24017	0.73154	0.15381	-0.27771	-0.00244	0.05848	0.25683	1.49038	1.49353	-0.34014	0.18091	1.35643	2.95308	0.56559	1.87376	3.17334	5.47983	7.85042	6.08036	7.94236	4.68398	2.79619	6.97081	9.35651	11.51591	8.32597	9.71908	9.95195	10.18205	10.35619	10.47436	10.58978	10.58978	10.47436	10.35619	10.18205	9.95195	9.71908	8.32597	11.51591	9.35651	6.97081	2.79619	4.68398	7.94236	6.08036	7.85042	5.47983	3.17334	1.87376	0.56559	2.95308	1.35643	0.18091	-0.34014	1.49353	1.49038	0.25683	0.05848	-0.00244	-0.27771	0.15381	0.73154	1.24017	1.23609	0.98354	0.62186	0.27016	-0.30841	-0.01755
25	0	-0.64924	-0.70851	-0.53847	-0.25069	0.12317	0.55882	1.53231	0.63853	0.81094	1.81465	2.21806	0.77936	-1.32007	-1.62986	-0.64342	-0.95205	2.08573	2.02117	1.51736	2.68287	5.78918	7.3061	6.31033	6.33547	3.61774	4.10419	1.66601	0.87126	3.63137	2.27487	5.46516	10.27325	11.81332	12.94609	13.45384	13.64635	13.52361	12.77586	12.77586	13.52361	13.64635	13.45384	12.94609	11.81332	10.27325	5.46516	2.27487	3.63137	0.87126	1.66601	4.10419	3.61774	6.33547	6.31033	7.3061	5.78918	2.68287	1.51736	2.02117	2.08573	-0.95205	-0.64342	-1.62986	-1.32007	0.77936	2.21806	1.81465	0.81094	0.63853	1.53231	0.55882	0.12317	-0.25069	-0.53847	-0.70851	-0.64924
26	1.78143	-0.5616	-0.99232	-1.04288	-0.9629	-0.7426	-0.41896	0.95218	0.19028	0.78877	-0.25715	0	0.08071	0.66045	0.09592	1.7018	-0.46289	0.56369	0.40617	3.47565	-0.11156	2.79309	1.60727	4.38038	6.7373	7.35321	3.37108	5.48834	4.96617	6.88467	6.39894	5.85393	4.98246	4.43438	4.26224	4.21826	4.14975	4.05671	4.09182	4.09182	4.05671	4.14975	4.21826	4.26224	4.43438	4.98246	5.85393	6.39894	6.88467	4.96617	5.48834	3.37108	7.35321	6.7373	4.38038	1.60727	2.79309	-0.11156	3.47565	0.40617	0.56369	-0.46289	1.7018	0.09592	0.66045	0.08071	0	-0.25715	0.78877	0.19028	0.95218	-0.41896	-0.7426	-0.9629	-1.04288	-0.99232	-0.5616
27	3.08092	-1.68034	-1.12527	-0.72977	0.01544	0.74406	1.2187	0.84977	0	0.08344	0.5058	0.24628	1.1297	1.25489	1.21033	0.82831	1.22579	0.8941	1.97905	-0.86077	-3.00142	2.19667	-5.49775	-2.54059	0.50538	3.16284	-3.53044	-0.55791	3.81945	4.21327	7.91675	7.26733	6.09716	6.88824	7.25032	7.77818	7.87707	7.54698	7.38267	7.38267	7.54698	7.87707	7.77818	7.25032	6.88824	6.09716	7.26733	7.91675	4.21327	3.81945	-0.55791	-3.53044	3.16284	0.50538	-2.54059	-5.49775	2.19667	-3.00142	-0.86077	1.97905	0.8941	1.22579	0.82831	1.21033	1.25489	1.1297	0.24628	0.5058	0.08344	0	0.84977	1.2187	0.74406	0.01544	-0.72977	-1.12527	-1.68034
28	-5.6702	-0.46733	-0.44677	0.22327	1.29114	1.87884	2.32936	1.78898	1.01074	0.86175	2.09758	0.32236	1.14295	-0.36708	-0.00935	-0.83391	0.2911	1.14478	1.01438	0.5136	1.46462	2.57905	-1.11797	-4.39682	-3.02674	-2.39163	-2.1058	-1.30611	-3.07032	-0.06141	3.04048	5.02715	6.52733	6.30115	6.52559	6.8468	6.81852	6.44077	6.15978	6.15978	6.44077	6.81852	6.8468	6.52559	6.30115	6.52733	5.02715	3.04048	-0.06141	-3.07032	-1.30611	-2.1058	-2.39163	-3.02674	-4.39682	-1.11797	2.57905	1.46462	0.5136	1.01438	1.14478	0.2911	-0.83391	-0.00935	-0.36708	1.14295	0.32236	2.09758	0.86175	1.01074	1.78898	2.32936	1.87884	1.29114	0.22327	-0.44677	-0.46733
29	1.35069	0	-2.38076	-2.18473	-1.59817	-0.94473	-0.2503	-0.75006	0.56171	0.89137	0.02705	0.09815	0.89872	0.34429	0	0	0.43165	1.7408	1.32492	0.90059	-0.79355	-4.08139	-6.0196	-0.6027	0.62835	4.19901	5.55116	4.00465	2.71322	3.92125	4.63365	3.99205	-1.95317	-1.72936	-1.70894	-0.71458	-0.68661	-1.62501	-1.58947	-1.58947	-1.62501	-0.68661	-0.71458	-1.70894	-1.72936	-1.95317	3.99205	4.63365	3.92125	2.71322	4.00465	5.55116	4.19901	0.62835	-0.6027	-6.0196	-4.08139	-0.79355	0.90059	1.32492	1.7408	0.43165	0	0	0.34429	0.89872	0.09815	0.02705	0.89137	0.56171	-0.75006	-0.2503	-0.94473	-1.59817	-2.18473	-2.38076	0
30	0.0673	-2.61124	-2.39794	-2.12757	-1.53227	-0.81354	-0.02718	1.73379	0.47311	1.11673	0.56144	0.3439	1.07626	0.28858	0.07382	0	-1.21215	-1.22858	-0.90396	0.47483	0.02246	3.05849	2.18282	1.50734	3.39348	3.08862	-0.05692	1.22993	2.96614	4.31012	4.83978	4.83449	4.45689	7.02954	8.12113	8.95966	9.28124	9.08588	8.63745	8.63745	9.08588	9.28124	8.95966	8.12113	7.02954	4.45689	4.83449	4.83978	4.31012	2.96614	1.22993	-0.05692	3.08862	3.39348	1.50734	2.18282	3.05849	0.02246	0.47483	-0.90396	-1.22858	-1.21215	0	0.07382	0.28858	1.07626	0.3439	0.56144	1.11673	0.47311	1.73379	-0.02718	-0.81354	-1.53227	-2.12757	-2.39794	-2.61124
31	0.35946	-0.13772	-0.50928	-0.32615	0.63847	1.23143	1.73272	1.27446	1.59518	0.29187	-0.14471	0.31353	0.33927	-0.17776	0	0	-1.07003	-0.12822	-1.16349	0.05527	0.37611	-3.28777	0.16486	-1.78422	-0.75678	-0.63751	1.76598	2.98363	1.22418	2.53013	0.41985	6.87817	6.31654	5.34477	5.03119	4.68167	4.5602	4.66677	4.73741	4.73741	4.66677	4.5602	4.68167	5.03119	5.34477	6.31654	6.87817	0.41985	2.53013	1.22418	2.98363	1.76598	-0.63751	-0.75678	-1.78422	0.16486	-3.28777	0.37611	0.05527	-1.16349	-0.12822	-1.07003	0	0	-0.17776	0.33927	0.31353	-0.14471	0.29187	1.59518	1.27446	1.73272	1.23143	0.63847	-0.32615	-0.50928	-0.13772
32	-3.17007	-0.178	-0.55613	-0.12397	-0.02186	0.07184	0.12109	0.50391	-1.13421	-0.11699	0.08452	0.43461	0.2233	0	0	0.08076	-0.36714	-0.27102	-0.39109	1.22601	-1.51885	1.19934	1.50427	3.06524	4.05044	4.09115	1.1988	1.43762	-0.11743	1.30805	1.78319	2.64724	1.32158	4.19487	5.17281	5.92768	6.28684	6.2503	5.99067	5.99067	6.2503	6.28684	5.92768	5.17281	4.19487	1.32158	2.64724	1.78319	1.30805	-0.11743	1.43762	1.1988	4.09115	4.05044	3.06524	1.50427	1.19934	-1.51885	1.22601	-0.39109	-0.27102	-0.36714	0.08076	0	0	0.2233	0.43461	0.08452	-0.11699	-1.13421	0.50391	0.12109	0.07184	-0.02186	-0.12397	-0.55613	-0.178
33	0.70855	-2.009	-1.81719	-1.2033	-0.46718	0.31236	1.0172	1.46247	0.72671	0.68456	0.22776	0.52861	0.39182	0.63625	-2.18971	-0.55349	-0.58203	0.2043	0.0696	0	0	0.09124	0.52703	0.37588	1.41418	2.47058	3.45296	2.13818	2.06582	5.02053	3.59175	3.94943	4.93896	4.2915	2.05516	1.96545	1.88452	1.81236	3.88684	3.88684	1.81236	1.88452	1.96545	2.05516	4.2915	4.93896	3.94943	3.59175	5.02053	2.06582	2.13818	3.45296	2.47058	1.41418	0.37588	0.52703	0.09124	0	0	0.0696	0.2043	-0.58203	-0.55349	-2.18971	0.63625	0.39182	0.52861	0.22776	0.68456	0.72671	1.46247	1.0172	0.31236	-0.46718	-1.2033	-1.81719	-2.009
34	0.61367	-0.08048	-0.25654	-0.22314	-0.06555	0.74402	1.08754	0.45614	0.70626	0.91011	0.53495	0.61132	-0.25087	-0.42387	-0.15268	0.06167	0.34065	-0.9138	-0.76415	0	0	-3.14118	-0.91725	-0.08467	3.31582	1.55975	1.10486	-2.83096	-9.26779	-5.50084	-1.02212	-1.08627	-6.58691	-1.32946	0.97586	2.58892	3.2461	2.9474	1.95645	1.95645	2.9474	3.2461	2.58892	0.97586	-1.32946	-6.58691	-1.08627	-1.02212	-5.50084	-9.26779	-2.83096	1.10486	1.55975	3.31582	-0.08467	-0.91725	-3.14118	0	0	-0.76415	-0.9138	0.34065	0.06167	-0.15268	-0.42387	-0.25087	0.61132	0.53495	0.91011	0.70626	0.45614	1.08754	0.74402	-0.06555	-0.22314	-0.25654	-0.08048
35	0	0.16455	-0.25781	-0.24258	-0.23419	-0.17881	-0.10261	-0.01896	-0.11995	0	0.19818	0.74481	0.32192	1.30518	0.83343	1.48205	1.03865	-0.50973	-0.07086	0	-1.35028	-4.7104	-4.61931	-2.46815	-1.93027	2.70676	0.34158	1.85633	-2.08347	0.65071	2.04474	1.20416	3.43941	4.07332	4.48717	4.52775	4.60699	4.72488	4.46951	4.46951	4.72488	4.60699	4.52775	4.48717	4.07332	3.43941	1.20416	2.04474	0.65071	-2.08347	1.85633	0.34158	2.70676	-1.93027	-2.46815	-4.61931	-4.7104	-1.35028	0	-0.07086	-0.50973	1.03865	1.48205	0.83343	1.30518	0.32192	0.74481	0.19818	0	-0.11995	-0.01896	-0.10261	-0.17881	-0.23419	-0.24258	-0.25781	0.16455
36	-6.49063	0.80932	1.105	1.08233	0.9711	0.7986	0.60186	0.61677	0.20209	0	0	0	0	0.54971	0.00794	-0.80233	-0.2597	-1.49865	-1.15719	-1.05027	-1.17828	0	-1.82616	0.07332	0.53914	1.87171	1.90513	2.57195	2.42378	3.03094	3.59949	3.58738	2.63377	3.83996	4.1925	4.45157	4.60234	4.64482	4.59382	4.59382	4.64482	4.60234	4.45157	4.1925	3.83996	2.63377	3.58738	3.59949	3.03094	2.42378	2.57195	1.90513	1.87171	0.53914	0.07332	-1.82616	0	-1.17828	-1.05027	-1.15719	-1.49865	-0.2597	-0.80233	0.00794	0.54971	0	0	0	0	0.20209	0.61677	0.60186	0.7986	0.9711	1.08233	1.105	0.80932
37	-3.5975	-0.56236	-0.9415	-0.4572	-0.27846	-0.05977	0.15646	1.2709	-0.58802	0.36951	0	0.14352	0.05647	0	0	0	-0.68127	-3.0211	-2.12988	-0.50324	-3.2014	-5.38898	-4.40249	-3.18629	-1.48778	0	0	-0.30299	2.31894	3.67417	5.28097	4.46625	5.92889	5.44977	5.03841	2.71933	2.65944	4.85874	5.15031	5.15031	4.85874	2.65944	2.71933	5.03841	5.44977	5.92889	4.46625	5.28097	3.67417	2.31894	-0.30299	0	0	-1.48778	-3.18629	-4.40249	-5.38898	-3.2014	-0.50324	-2.12988	-3.0211	-0.68127	0	0	0	0.05647	0.14352	0	0.36951	-0.58802	1.2709	0.15646	-0.05977	-0.27846	-0.4572	-0.9415	-0.56236
38	3.23163	-0.07601	-1.62212	-1.73238	-1.38119	-1.00518	-0.58774	-0.26232	-1.24635	-1.13113	-0.09394	0	0.19327	0	0	0	-0.79533	0	-1.00351	-0.72976	-2.37149	-4.25877	-1.51108	-1.91156	-0.81518	1.83161	0.69004	-2.76108	-4.74553	-1.23662	-4.93857	-0.87417	-0.15131	1.1179	2.30511	3.58996	3.74861	2.78107	1.91115	1.91115	2.78107	3.74861	3.58996	2.30511	1.1179	-0.15131	-0.87417	-4.93857	-1.23662	-4.74553	-2.76108	0.69004	1.83161	-0.81518	-1.91156	-1.51108	-4.25877	-2.37149	-0.72976	-1.00351	0	-0.79533	0	0	0	0.19327	0	-0.09394	-1.13113	-1.24635	-0.26232	-0.58774	-1.00518	-1.38119	-1.73238	-1.62212	-0.07601
39	0.83279	-0.50917	-2.09518	-2.37423	-2.4773	-2.30188	-1.91313	-1.00773	-0.26243	0.30021	0.73701	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55712	2.83095	0.84701	-2.32426	-0.92192	1.99788	2.641	3.04901	1.614	0.49064	-0.11732	-0.53069	-0.67111	-0.53858	-0.21146	-0.21146	-0.53858	-0.67111	-0.53069	-0.11732	0.49064	1.614	3.04901	2.641	1.99788	-0.92192	-2.32426	0.84701	2.83095	1.55712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73701	0.30021	-0.26243	-1.00773	-1.91313	-2.30188	-2.4773	-2.37423	-2.09518	-0.50917
40	-0.92635	-1.00503	-0.82968	-0.56818	-0.28852	-0.04382	0.12403	0.1951	0	-0.47736	-1.4617	-0.45341	-0.71588	-1.06359	-1.19204	-1.85712	-0.83416	0	-0.19081	0	0	0.74584	-1.39404	-1.18076	-1.75978	0.96182	-2.68349	-5.53734	-3.15999	-1.73094	1.37888	1.76157	3.03102	2.80752	2.82215	2.70564	2.6777	2.73834	2.66783	2.66783	2.73834	2.6777	2.70564	2.82215	2.80752	3.03102	1.76157	1.37888	-1.73094	-3.15999	-5.53734	-2.68349	0.96182	-1.75978	-1.18076	-1.39404	0.74584	0	0	-0.19081	0	-0.83416	-1.85712	-1.19204	-1.06359	-0.71588	-0.45341	-1.4617	-0.47736	0	0.1951	0.12403	-0.04382	-0.28852	-0.56818	-0.82968	-1.00503
41	-3.731	-0.16017	-0.48379	-0.03164	0.06591	0.1589	0.21475	0.5447	-0.50783	0.69412	0.53606	0.07864	-0.44226	-1.41697	-1.91695	-1.08218	-0.44154	0.06325	0	0	0	0	0	0	-1.57618	0.6009	-3.66357	-4.70788	-2.57078	-2.2806	-0.01727	3.16825	2.86418	3.87622	4.2181	4.36171	4.48822	4.59761	4.50874	4.50874	4.59761	4.48822	4.36171	4.2181	3.87622	2.86418	3.16825	-0.01727	-2.2806	-2.57078	-4.70788	-3.66357	0.6009	-1.57618	0	0	0	0	0	0	0.06325	-0.44154	-1.08218	-1.91695	-1.41697	-0.44226	0.07864	0.53606	0.69412	-0.50783	0.5447	0.21475	0.1589	0.06591	-0.03164	-0.48379	-0.16017
42	3.27113	-1.81556	-2.25441	-2.60884	-2.78997	-2.81566	-1.70803	-0.30587	-0.06443	-0.37137	-0.88278	-0.19437	0	0	0	-0.82907	0	-2.37071	-0.74704	0	0	-0.74209	-4.14289	0.23204	0.56438	1.66794	0.90249	0	1.40631	-0.04548	0	0	0	0	0	-0.88657	-0.88657	0	0	0	0	-0.88657	-0.88657	0	0	0	0	0	-0.04548	1.40631	0	0.90249	1.66794	0.56438	0.23204	-4.14289	-0.74209	0	0	-0.74704	-2.37071	0	-0.82907	0	0	0	-0.19437	-0.88278	-0.37137	-0.06443	-0.30587	-1.70803	-2.81566	-2.78997	-2.60884	-2.25441	-1.81556
43	0.67766	0	-0.26886	-0.50936	-0.67093	-0.62246	-0.40805	-0.4496	0.47438	0.45494	0.19727	-1.04368	-3.06964	-1.72341	-2.91872	-3.88352	-2.96956	-1.71303	-0.3834	0	0	0.56808	0	1.99411	1.51593	2.21344	1.24259	0.48489	-3.44149	-1.77698	-2.4001	0	-3.90511	-1.91268	-1.11064	-0.35814	-0.10909	-0.36348	-0.66741	-0.66741	-0.36348	-0.10909	-0.35814	-1.11064	-1.91268	-3.90511	0	-2.4001	-1.77698	-3.44149	0.48489	1.24259	2.21344	1.51593	1.99411	0	0.56808	0	0	-0.3834	-1.71303	-2.96956	-3.88352	-2.91872	-1.72341	-3.06964	-1.04368	0.19727	0.45494	0.47438	-0.4496	-0.40805	-0.62246	-0.67093	-0.50936	-0.26886	0
44	0	-3.11744	-2.15448	-1.03756	0.26032	0.23862	0	0	0	-1.68259	-1.12967	-0.73509	-0.12672	-0.86532	0.54759	0.52366	0.3857	0.10163	0	0	0	0	0	-2.15931	-2.31143	-1.09168	-1.8742	-2.36168	-2.78339	-1.16053	-2.82252	0	2.16773	3.49646	4.08566	4.13214	4.29823	4.58394	4.32691	4.32691	4.58394	4.29823	4.13214	4.08566	3.49646	2.16773	0	-2.82252	-1.16053	-2.78339	-2.36168	-1.8742	-1.09168	-2.31143	-2.15931	0	0	0	0	0	0.10163	0.3857	0.52366	0.54759	-0.86532	-0.12672	-0.73509	-1.12967	-1.68259	0	0	0	0.23862	0.26032	-1.03756	-2.15448	-3.11744
45	-0.79748	-1.15986	-1.38944	-1.30188	-1.19886	-1.00153	-0.73221	-0.23262	0.59349	0.45113	0.29067	0.06457	0	-0.04063	-2.48441	-1.56002	-0.93838	-1.09642	0	0	0.78023	0.54944	0.13977	0.39055	0.01068	-0.26551	0.41223	0.04325	0.17401	0	0.85449	0.86799	1.49135	-0.1705	-1.04627	-1.80744	-2.01517	-1.66946	-1.20915	-1.20915	-1.66946	-2.01517	-1.80744	-1.04627	-0.1705	1.49135	0.86799	0.85449	0	0.17401	0.04325	0.41223	-0.26551	0.01068	0.39055	0.13977	0.54944	0.78023	0	0	-1.09642	-0.93838	-1.56002	-2.48441	-0.04063	0	0.06457	0.29067	0.45113	0.59349	-0.23262	-0.73221	-1.00153	-1.19886	-1.30188	-1.38944	-1.15986
