35	1435.922	1410.237	1351.377	1340.654	1285.643	1232.745	1189.799	1091.294	1082.413	1125.109	1214.895	1251.909	1251.219	1146.868	1105.077	1143.665	1126.185	1120.349	1201.635	1120.171	1167.498	1257.232	1389.202	1511.298	1549.054	1726.254	2235.125	-1	-1	-1	-1	-1	880.621	880.889	852.878	832.102	832.883	854.271	881.015	881.015	854.271	832.883	832.102	852.878	880.889	880.621	-1	-1	-1	-1	-1	2235.125	1726.254	1549.054	1511.298	1389.202	1257.232	1167.498	1120.171	1201.635	1120.349	1126.185	1143.665	1105.077	1146.868	1251.219	1251.909	1214.895	1125.109	1082.413	1091.294	1189.799	1232.745	1285.643	1340.654
36	1592.618	1193	1182.747	1172.052	1140.853	1135.369	1141.123	1252.275	1010.772	1085.024	1195.449	1260.178	1190.766	1200.005	1128.011	1199.058	1216.539	1222.708	1168.267	1132.624	1094.341	1221.226	1301.827	1433.646	1479.403	2078.771	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2078.771	1479.403	1433.646	1301.827	1221.226	1094.341	1132.624	1168.267	1222.708	1216.539	1199.058	1128.011	1200.005	1190.766	1260.178	1195.449	1085.024	1010.772	1252.275	1141.123	1135.369	1140.853	1172.052
37	1356.44	1264.77	1276.699	1344.5	1349.616	1353.132	1331.571	1145.064	1170.375	1016.596	1225.408	1187.079	1126.72	1050.655	1112.243	1136.316	1175.607	1274.666	1316.947	1224.372	1304.912	1284.999	1312.223	1395.242	1564.607	2058.684	-1	-1	-1	-1	-1	-1	1742.45	1841.233	1940.994	2161.126	2163.558	1961.121	1886.979	1886.979	1961.121	2163.558	2161.126	1940.994	1841.233	1742.45	-1	-1	-1	-1	-1	-1	2058.684	1564.607	1395.242	1312.223	1284.999	1304.912	1224.372	1316.947	1274.666	1175.607	1136.316	1112.243	1050.655	1126.72	1187.079	1225.408	1016.596	1170.375	1145.064	1331.571	1353.132	1349.616	1344.5
38	1312.181	1150.563	1172.003	1197.696	1214.073	1254.713	1348.277	1666.955	1184.756	1248.52	1235.635	1240.975	1246.979	1235.357	1150.627	1187.804	1220.505	1140.95	1181.445	1174.546	1200.185	1230.425	1291.864	1421.765	1540.433	2021.382	-1	1841.359	-1	-1	1719.877	1840.296	1961.543	1804.591	1685.723	1687.079	1662.791	1608.911	1687.513	1687.513	1608.911	1662.791	1687.079	1685.723	1804.591	1961.543	1840.296	1719.877	-1	-1	1841.359	-1	2021.382	1540.433	1421.765	1291.864	1230.425	1200.185	1174.546	1181.445	1140.95	1220.505	1187.804	1150.627	1235.357	1246.979	1240.975	1235.635	1248.52	1184.756	1666.955	1348.277	1254.713	1214.073	1197.696
39	1271.529	1313.136	1300.094	1336.835	1322.624	1282.505	1222.9	1167.17	1229.552	1181.588	1316.095	1282.302	1269.069	1274.551	1152.295	1189.847	1241.759	1159.114	1148.884	1147.65	1291.964	1301.436	1380.449	1602.57	1469.399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2215.151	2209.933	-1	-1	-1	-1	2209.933	2215.151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1469.399	1602.57	1380.449	1301.436	1291.964	1147.65	1148.884	1159.114	1241.759	1189.847	1152.295	1274.551	1269.069	1282.302	1316.095	1181.588	1229.552	1167.17	1222.9	1282.505	1322.624	1336.835
40	1302.104	1269.498	1261.893	1299.318	1294.949	1279.789	1317.394	1381.283	1264.052	1122.883	1097.5	1330.766	1040.55	1072.089	1144.924	1158.651	1278.855	1232.415	1220.14	1296.561	1337.925	1318.427	1341.284	1471.677	1229.734	1785.77	-1	2058.817	-1	-1	1508.682	1775.509	1554.473	1681.694	1745.659	1839.822	1856.209	1788.714	1753.731	1753.731	1788.714	1856.209	1839.822	1745.659	1681.694	1554.473	1775.509	1508.682	-1	-1	2058.817	-1	1785.77	1229.734	1471.677	1341.284	1318.427	1337.925	1296.561	1220.14	1232.415	1278.855	1158.651	1144.924	1072.089	1040.55	1330.766	1097.5	1122.883	1264.052	1381.283	1317.394	1279.789	1294.949	1299.318
41	1324.538	1233.843	1190.75	1258.55	1252.055	1269.696	1275.158	1232.61	1240.925	1314.399	1385.357	1259.249	1255.522	1218.308	1118.726	1108.92	1068.138	1094.49	1239.05	1185.127	1352.774	1544.944	1569.711	1541.767	1629.904	-1	1608.62	-1	1345.199	-1	-1	889.823	1295.59	1411.028	1685.984	1893.916	1889.868	1688.859	1458.478	1458.478	1688.859	1889.868	1893.916	1685.984	1411.028	1295.59	889.823	-1	-1	1345.199	-1	1608.62	-1	1629.904	1541.767	1569.711	1544.944	1352.774	1185.127	1239.05	1094.49	1068.138	1108.92	1118.726	1218.308	1255.522	1259.249	1385.357	1314.399	1240.925	1232.61	1275.158	1269.696	1252.055	1258.55
42	1256.343	1220.478	1278.467	1292.837	1298.273	1297.517	1276.105	1120.357	1235.185	1348.621	1330.017	1360.394	1357.787	1083.801	1106.727	1088.531	1061.933	1158.497	1090.991	1118.406	1306.712	1393.086	1492.479	1788.389	1828.954	-1	1992.394	1777.066	1937.487	-1	1859.478	1464.2	1125.17	1054.793	976.447	1004.97	988.79	939.595	998.181	998.181	939.595	988.79	1004.97	976.447	1054.793	1125.17	1464.2	1859.478	-1	1937.487	1777.066	1992.394	-1	1828.954	1788.389	1492.479	1393.086	1306.712	1118.406	1090.991	1158.497	1061.933	1088.531	1106.727	1083.801	1357.787	1360.394	1330.017	1348.621	1235.185	1120.357	1276.105	1297.517	1298.273	1292.837
43	1537.211	1235.448	1253.934	1206.051	1155.45	1098.912	1114.617	977.006	1019.801	1099.995	1181.305	1343.202	1097.899	1166.86	1184.221	1197.99	1235.033	1205.555	1100.607	1148.359	1174.263	1368.062	1667.964	1754.138	1663.506	1988.13	-1	-1	-1	-1	-1	-1	-1	-1	-1	1896.637	1903.041	-1	-1	-1	-1	1903.041	1896.637	-1	-1	-1	-1	-1	-1	-1	-1	-1	1988.13	1663.506	1754.138	1667.964	1368.062	1174.263	1148.359	1100.607	1205.555	1235.033	1197.99	1184.221	1166.86	1097.899	1343.202	1181.305	1099.995	1019.801	977.006	1114.617	1098.912	1155.45	1206.051
44	1108.772	1191.134	1238.09	1275.215	1307.95	1345.818	1381.179	1394.394	1228.474	1348.097	1189.671	1267.779	1170.463	1139.196	1190.257	1189.962	1261.322	1336.402	1196.394	1132.995	1185.606	1153.16	1172.384	1372.482	1706.678	1929.617	-1	-1	-1	-1	-1	-1	-1	-1	-1	1929.551	1923.822	-1	-1	-1	-1	1923.822	1929.551	-1	-1	-1	-1	-1	-1	-1	-1	-1	1929.617	1706.678	1372.482	1172.384	1153.16	1185.606	1132.995	1196.394	1336.402	1261.322	1189.962	1190.257	1139.196	1170.463	1267.779	1189.671	1348.097	1228.474	1394.394	1381.179	1345.818	1307.95	1275.215
45	1290.079	1263.325	1227.765	1234.556	1160.646	1073.85	1047.607	1087.527	1060.202	1347.403	1335.134	1417.026	1201.419	1249.825	1270.414	1329.727	1255.157	1206.54	1218.529	1217.679	1287.426	1373.066	1394.635	1437.11	1534.948	-1	-1	1951.769	1689.012	1680.189	-1	-1	-1	1681.268	1637.671	1609.065	1594.526	1587.001	1581.555	1581.555	1587.001	1594.526	1609.065	1637.671	1681.268	-1	-1	-1	1680.189	1689.012	1951.769	-1	-1	1534.948	1437.11	1394.635	1373.066	1287.426	1217.679	1218.529	1206.54	1255.157	1329.727	1270.414	1249.825	1201.419	1417.026	1335.134	1347.403	1060.202	1087.527	1047.607	1073.85	1160.646	1234.556
