34	-1	1610.548	1597.069	1566.144	1500.695	1362.891	1289.716	1540.448	1595.173	1558.989	1180.003	1211.041	927.897	913.009	751.797	793.536	932.889	1017.495	1063.489	1367.777	1280.219	1182.911	1067.723	1279.614	1258.269	1287.089	1336.948	1424.148	1279.268	1397.275	1516.12	1518.436	1303.794	1288.096	1257.622	1241.804	1239.952	1252.415	1279.077	1279.077	1252.415	1239.952	1241.804	1257.622	1288.096	1303.794	1518.436	1516.12	1397.275	1279.268	1424.148	1336.948	1287.089	1258.269	1279.614	1067.723	1182.911	1280.219	1367.777	1063.489	1017.495	932.889	793.536	751.797	913.009	927.897	1211.041	1180.003	1558.989	1595.173	1540.448	1289.716	1362.891	1500.695	1566.144
35	-1	-1	-1	-1	1637.043	1486.196	1320.901	1252.694	1226.263	1232.03	1133.388	1117.2	1054.343	1283.522	1405.916	575.169	1247.288	1508.225	1256.238	1279.738	1490.785	1253.446	1202.528	1214.462	1172.134	1203.273	1140.568	1091.603	1187.954	1264.645	1205.644	1768.303	1674.261	1687.321	1678.834	1676.19	1677.461	1682.911	1693.971	1693.971	1682.911	1677.461	1676.19	1678.834	1687.321	1674.261	1768.303	1205.644	1264.645	1187.954	1091.603	1140.568	1203.273	1172.134	1214.462	1202.528	1253.446	1490.785	1279.738	1256.238	1508.225	1247.288	575.169	1405.916	1283.522	1054.343	1117.2	1133.388	1232.03	1226.263	1252.694	1320.901	1486.196	1637.043	-1
36	-1	1568.632	1511.995	1531.436	1582.16	-1	-1	1526.44	1539.976	1397.649	1468.656	1299.906	1255.516	1036.913	1123.617	1333.518	1370.921	1489.562	-1	1465.192	1390.495	1263.275	1264.116	1205.356	1088.533	1246.248	1153.306	1290.19	1304.68	1295.148	1553.948	1572.937	1559.605	1559.406	1508.372	1356.235	1354.674	1507.678	1559.289	1559.289	1507.678	1354.674	1356.235	1508.372	1559.406	1559.605	1572.937	1553.948	1295.148	1304.68	1290.19	1153.306	1246.248	1088.533	1205.356	1264.116	1263.275	1390.495	1465.192	-1	1489.562	1370.921	1333.518	1123.617	1036.913	1255.516	1299.906	1468.656	1397.649	1539.976	1526.44	-1	-1	1582.16	1531.436
37	-1	-1	1614.684	1575.057	1530.087	1471.863	1413.732	1340.021	1430.43	1351.234	1210.012	1496.804	1299.166	1522.291	1442.494	1330.74	1511.394	1266.238	1262.846	1108.04	1064.801	950.522	939.31	1142.892	1087.161	1202.766	1206.78	1315.759	1278.622	1297.572	1337.597	1517.132	1402.455	1410.617	1410.31	1397.562	1398.411	1414.094	1417.557	1417.557	1414.094	1398.411	1397.562	1410.31	1410.617	1402.455	1517.132	1337.597	1297.572	1278.622	1315.759	1206.78	1202.766	1087.161	1142.892	939.31	950.522	1064.801	1108.04	1262.846	1266.238	1511.394	1330.74	1442.494	1522.291	1299.166	1496.804	1210.012	1351.234	1430.43	1340.021	1413.732	1471.863	1530.087	1575.057
38	-1	1641.204	1593.422	1554.158	1490.411	1425.958	1427.44	1434.002	1442.934	1320.985	1300.31	1359.096	1214.942	1075.738	1361.336	1269.628	-1	-1	-1	-1	1249.739	1252.716	1311.201	1392.618	1290.481	1299.927	1478.831	1300.972	1235.67	1284.607	1446.115	1506.28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1506.28	1446.115	1284.607	1235.67	1300.972	1478.831	1299.927	1290.481	1392.618	1311.201	1252.716	1249.739	-1	-1	-1	-1	1269.628	1361.336	1075.738	1214.942	1359.096	1300.31	1320.985	1442.934	1434.002	1427.44	1425.958	1490.411	1554.158
39	-1	1464.721	1427.105	1415.478	1428.015	1528.56	-1	-1	-1	1700.652	1411.471	1382.203	1220.85	1185.641	722.893	-1	-1	568.853	1199.704	-1	1425.378	1561.801	1344.547	1403.025	1388.692	1470.641	1180.767	1057.971	1151.59	1185.071	1403.884	-1	1397.459	1481.984	1482.535	1502.077	1524.963	1533.889	1557.195	1557.195	1533.889	1524.963	1502.077	1482.535	1481.984	1397.459	-1	1403.884	1185.071	1151.59	1057.971	1180.767	1470.641	1388.692	1403.025	1344.547	1561.801	1425.378	-1	1199.704	568.853	-1	-1	722.893	1185.641	1220.85	1382.203	1411.471	1700.652	-1	-1	-1	1528.56	1428.015	1415.478
40	-1	1682.11	1591.335	1600.433	1604.659	-1	-1	1443.208	1461.488	1477.514	1410.915	1413.22	1409.956	1235.851	1178.465	587.329	724.168	-1	-1	-1	-1	1015.216	1434.545	1393.41	1436.805	1371.839	1362.241	1350.696	1425.281	1372.662	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1372.662	1425.281	1350.696	1362.241	1371.839	1436.805	1393.41	1434.545	1015.216	-1	-1	-1	-1	724.168	587.329	1178.465	1235.851	1409.956	1413.22	1410.915	1477.514	1461.488	1443.208	-1	-1	1604.659	1600.433
41	-1	1671.159	1652.891	1639.933	1628.586	1591.861	1552.896	1461.311	1413.024	1462.042	1507.804	932.849	1391.762	1603.277	1367.599	1214.558	824.792	-1	1501.409	1506.012	1355.803	1431.959	-1	1543.516	1489.597	1507.108	1393.661	1307.932	1431.669	1473.236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1473.236	1431.669	1307.932	1393.661	1507.108	1489.597	1543.516	-1	1431.959	1355.803	1506.012	1501.409	-1	824.792	1214.558	1367.599	1603.277	1391.762	932.849	1507.804	1462.042	1413.024	1461.311	1552.896	1591.861	1628.586	1639.933
42	-1	1657.491	1613.6	1623.795	1620.331	1605.248	-1	1383.244	1279.587	1132.161	1481.721	1233.767	1043.951	-1	1367.164	-1	-1	-1	1244.817	1098.231	1200.17	1220.351	1413.526	1243.452	1580.486	1480.368	1547.076	1627.518	1622.881	1573.955	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1573.955	1622.881	1627.518	1547.076	1480.368	1580.486	1243.452	1413.526	1220.351	1200.17	1098.231	1244.817	-1	-1	-1	1367.164	-1	1043.951	1233.767	1481.721	1132.161	1279.587	1383.244	-1	1605.248	1620.331	1623.795
43	-1	1692.589	1580.482	1555.968	1516.507	1514.838	1489.924	1215.622	1276.072	1488.426	1459.907	1454.253	1584.458	-1	1419.399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1605.253	1502.113	1548.806	1498.991	1494.263	1448.638	1456.902	1454.65	1442.429	1490.516	1490.516	1442.429	1454.65	1456.902	1448.638	1494.263	1498.991	1548.806	1502.113	1605.253	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1419.399	-1	1584.458	1454.253	1459.907	1488.426	1276.072	1215.622	1489.924	1514.838	1516.507	1555.968
44	-1	1424.124	1449.219	1482.249	1583.321	-1	-1	-1	-1	1520.68	1504.631	1296.149	1496.413	1414.989	1306.035	1439.183	-1	1118.929	1350.654	1320.141	-1	1450.161	-1	-1	-1	-1	-1	-1	-1	1614.637	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1614.637	-1	-1	-1	-1	-1	-1	-1	1450.161	-1	1320.141	1350.654	1118.929	-1	1439.183	1306.035	1414.989	1496.413	1296.149	1504.631	1520.68	-1	-1	-1	-1	1583.321	1482.249
45	-1	1333.299	1325.86	1335.332	1390.699	-1	-1	-1	-1	-1	-1	1642.436	1535.509	1643.744	1618.041	1378.264	-1	-1	1286.959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1286.959	-1	-1	1378.264	1618.041	1643.744	1535.509	1642.436	-1	-1	-1	-1	-1	-1	1390.699	1335.332
