lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
13	1354.656	1458.054	1366.068	1414.902	1450.963	1521.959	1543.415	1509.896	1545.078	1561.793	1500.44	1572.909	1671.908	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1671.908	1572.909	1500.44	1561.793	1545.078	1509.896	1543.415	1521.959	1450.963	1414.902
14	1476.782	1256.796	1364.23	1370.101	1410.831	1467.348	1494.035	1531.24	1463.432	1468.991	1567.749	1645.152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1645.152	1567.749	1468.991	1463.432	1531.24	1494.035	1467.348	1410.831	1370.101
15	1358.009	1428.76	1408.508	1414.278	1422.195	1444.399	1466.549	1536.215	1594.165	1571.513	1723.156	-1	-1	-1	-1	-1	-1	-1	1619.508	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1671.221	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1671.221	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1619.508	-1	-1	-1	-1	-1	-1	-1	1723.156	1571.513	1594.165	1536.215	1466.549	1444.399	1422.195	1414.278
16	1375.176	1358.777	1391.161	1427.906	1458.457	1493.896	1514.571	1538.886	1491.711	1562.035	1647.134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1647.134	1562.035	1491.711	1538.886	1514.571	1493.896	1458.457	1427.906
17	1225.454	1342.508	1382.372	1449.976	1526.111	1616.005	1711.657	1614.833	-1	-1	-1	-1	-1	-1	451.615	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	451.615	-1	-1	-1	-1	-1	-1	1614.833	1711.657	1616.005	1526.111	1449.976
18	1381.537	1426.168	1438.32	1480.132	1512.118	1573.289	1622.32	1505.416	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1626.807	1559.529	1559.529	1626.807	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1505.416	1622.32	1573.289	1512.118	1480.132
19	1199.544	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	462.397	-1	-1	-1	-1	-1	-1	-1	1582.802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1582.802	-1	-1	-1	-1	-1	-1	-1	462.397	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	1199.254	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1345.485	-1	1307.957	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1307.957	-1	1345.485	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	1558.32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1511.984	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1511.984	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	1295.279	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	681.665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	681.665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
