lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
13	-1	-1	-1	-1	-1	-1	-1	-1	1403.53	1451.026	1372.93	1367.559	1354.654	1379.511	1375.619	-1	-1	1454.447	1411.443	-1	-1	-1	1293.823	1303.563	-1	1441.331	1524.592	1542.165	1550.198	1614.281	1662.149	1601.832	1672.809	1665.617	1673.192	1679.928	1679.193	1670.842	1661.64	1661.64	1670.842	1679.193	1679.928	1673.192	1665.617	1672.809	1601.832	1662.149	1614.281	1550.198	1542.165	1524.592	1441.331	-1	1303.563	1293.823	-1	-1	-1	1411.443	1454.447	-1	-1	1375.619	1379.511	1354.654	1367.559	1372.93	1451.026	1403.53	-1	-1	-1	-1	-1
14	-1	-1	-1	-1	-1	-1	-1	1473.711	1480.431	1429.982	1477.883	1473.485	1425.241	1397.35	1421.832	-1	1315.757	1391.692	1315.853	1291.078	1369.528	1413.993	-1	1473.594	1537.89	1481.229	1606.075	1572.813	1636.3	1611.723	1666.755	1647.268	1718.293	1712.676	1718.175	1721.621	1721.032	1716.339	1709.642	1709.642	1716.339	1721.032	1721.621	1718.175	1712.676	1718.293	1647.268	1666.755	1611.723	1636.3	1572.813	1606.075	1481.229	1537.89	1473.594	-1	1413.993	1369.528	1291.078	1315.853	1391.692	1315.757	-1	1421.832	1397.35	1425.241	1473.485	1477.883	1429.982	1480.431	1473.711	-1	-1	-1	-1
15	-1	-1	-1	-1	-1	-1	-1	1465.669	1408.964	1405.663	1409.056	1394.326	1404.215	1363.641	1364.372	1433.997	1506.487	1455.221	1535.161	1466.046	1497.455	1566.379	1597.974	1522.241	1575.629	1563.903	1611.374	1631.261	1678.103	1671.375	1707.266	1693.706	1731.702	1738.641	1748.404	1758.18	1758.728	1750.382	1742.536	1742.536	1750.382	1758.728	1758.18	1748.404	1738.641	1731.702	1693.706	1707.266	1671.375	1678.103	1631.261	1611.374	1563.903	1575.629	1522.241	1597.974	1566.379	1497.455	1466.046	1535.161	1455.221	1506.487	1433.997	1364.372	1363.641	1404.215	1394.326	1409.056	1405.663	1408.964	1465.669	-1	-1	-1	-1
16	-1	-1	-1	-1	-1	-1	-1	1459.913	1388.158	1423.122	1409.815	1406.433	1373.115	1357.458	1392.796	1385.299	1439.447	1420.457	1407.055	1492.062	1526.212	1548.737	1578.795	1576.702	1626.833	1614.922	1655.296	1649.844	1693.271	1697.612	1734.883	1744.314	1779.505	1789.504	1799.378	1807.21	1808.164	1802.52	1795.281	1795.281	1802.52	1808.164	1807.21	1799.378	1789.504	1779.505	1744.314	1734.883	1697.612	1693.271	1649.844	1655.296	1614.922	1626.833	1576.702	1578.795	1548.737	1526.212	1492.062	1407.055	1420.457	1439.447	1385.299	1392.796	1357.458	1373.115	1406.433	1409.815	1423.122	1388.158	1459.913	-1	-1	-1	-1
17	-1	-1	-1	-1	-1	-1	-1	1334.859	1391.844	1411.906	1425.831	1393.683	1381.388	1367.898	1388.169	1390.74	1468.185	1455.961	1499.218	1486.06	1564.733	1541.276	1572.665	1591.002	1624.594	1629.482	1668.983	1681.128	1706.265	1729.205	1761.302	1771.887	1800.429	1812.371	1823.037	1832.384	1833.628	1826.996	1819.417	1819.417	1826.996	1833.628	1832.384	1823.037	1812.371	1800.429	1771.887	1761.302	1729.205	1706.265	1681.128	1668.983	1629.482	1624.594	1591.002	1572.665	1541.276	1564.733	1486.06	1499.218	1455.961	1468.185	1390.74	1388.169	1367.898	1381.388	1393.683	1425.831	1411.906	1391.844	1334.859	-1	-1	-1	-1
18	-1	-1	-1	-1	-1	-1	-1	1407.871	1366.696	1381.504	1366.513	1344.172	1337.27	1347.367	1370.004	1412.531	1409.979	1459.528	1518.096	1535.736	1569.631	1584.261	1591.822	1607.735	1626.05	1651.477	1684.094	1703.785	1731.175	1757.099	1784.967	1800.315	1824.806	1834.571	1844.337	1853.24	1854.36	1847.787	1840.514	1840.514	1847.787	1854.36	1853.24	1844.337	1834.571	1824.806	1800.315	1784.967	1757.099	1731.175	1703.785	1684.094	1651.477	1626.05	1607.735	1591.822	1584.261	1569.631	1535.736	1518.096	1459.528	1409.979	1412.531	1370.004	1347.367	1337.27	1344.172	1366.513	1381.504	1366.696	1407.871	-1	-1	-1	-1
19	-1	-1	-1	-1	-1	-1	-1	1352.119	1335.546	1347.65	1347.885	1353.391	1351.272	1366.869	1411.714	1448.92	1472.865	1484.343	1518.351	1514.86	1544.946	1567.951	1598.701	1619.948	1645.782	1671.304	1700.431	1723.577	1744.949	1768.696	1793.201	1809.104	1831.414	1843.979	1854.252	1862.692	1864.247	1858.923	1851.808	1851.808	1858.923	1864.247	1862.692	1854.252	1843.979	1831.414	1809.104	1793.201	1768.696	1744.949	1723.577	1700.431	1671.304	1645.782	1619.948	1598.701	1567.951	1544.946	1514.86	1518.351	1484.343	1472.865	1448.92	1411.714	1366.869	1351.272	1353.391	1347.885	1347.65	1335.546	1352.119	-1	-1	-1	-1
20	-1	-1	-1	-1	-1	-1	-1	1425.936	1347.31	1371.445	1316.764	1356.838	1328.083	1346.192	1375.349	1394.044	1464.582	1494.943	1509.706	1535.789	1557.542	1595.342	1599.623	1626.589	1643.92	1678.677	1696.641	1723.115	1745.066	1767.309	1793.209	1814.866	1831.481	1843.325	1853.269	1861.904	1863.499	1857.939	1850.935	1850.935	1857.939	1863.499	1861.904	1853.269	1843.325	1831.481	1814.866	1793.209	1767.309	1745.066	1723.115	1696.641	1678.677	1643.92	1626.589	1599.623	1595.342	1557.542	1535.789	1509.706	1494.943	1464.582	1394.044	1375.349	1346.192	1328.083	1356.838	1316.764	1371.445	1347.31	1425.936	-1	-1	-1	-1
21	-1	-1	-1	-1	-1	-1	-1	1413.205	1397.763	1381.617	1384.417	1339.959	1353.324	1361.472	1400.683	1405.596	1475.781	1489.457	1515.162	1541.321	1560.056	1589.695	1602.165	1626.65	1637.02	1667.738	1690.409	1711.051	1740.144	1764.341	1784.851	1805.39	1820.935	1831.603	1839.109	1843.62	1845.061	1843.312	1838.428	1838.428	1843.312	1845.061	1843.62	1839.109	1831.603	1820.935	1805.39	1784.851	1764.341	1740.144	1711.051	1690.409	1667.738	1637.02	1626.65	1602.165	1589.695	1560.056	1541.321	1515.162	1489.457	1475.781	1405.596	1400.683	1361.472	1353.324	1339.959	1384.417	1381.617	1397.763	1413.205	-1	-1	-1	-1
22	1394.227	-1	-1	-1	-1	-1	-1	1352.521	1364.627	1349.224	1379.279	1381.268	1380.435	1370.261	1408.288	1415.172	1438.168	1466.944	1481.319	1527.386	1544.196	1572.533	1599.576	1621.758	1639.831	1662.91	1685.289	1702.507	1721.536	1740.059	1763.189	1786.764	1798.636	1811.078	1818.433	1821.844	1823.599	1823.507	1819.211	1819.211	1823.507	1823.599	1821.844	1818.433	1811.078	1798.636	1786.764	1763.189	1740.059	1721.536	1702.507	1685.289	1662.91	1639.831	1621.758	1599.576	1572.533	1544.196	1527.386	1481.319	1466.944	1438.168	1415.172	1408.288	1370.261	1380.435	1381.268	1379.279	1349.224	1364.627	1352.521	-1	-1	-1	-1
